Cipu;Ra Luos;Endereço Cartorial;Setor;Quadra;Conjunto;Lote;Área de Projeto;Código ;Uos Parâmetro;Uos Setor;Padrão Cores;Inicio de Faixa;Fim de Faixa;Faixa de área;Coef. de aprov. básico;Coef. aprov. máximo;Taxa de ocupação;Taxa de permeabilidade;Altura máxima;Afast. de frente;Afast. de fundo;Afast. lat. direito;Afast. lat. esquerdo;Obs. de afastamento;Galeria;Cota de soleira;Notas específicas;Subsolo;Marquise em área pública;x;y
"219.585";GUARÁ;SRIA II QE 28 CJ R LT 39;SRIA II;QE 28;CJ R;LT 39;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.590";GUARÁ;SRIA II QE 30 CJ D LT 24;SRIA II;QE 30;CJ D;LT 24;"206,68";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.594";GUARÁ;SRIA II QE 38 CJ E1 LT 19;SRIA II;QE 38;CJ E1;LT 19;"144";1006;RO 2;RO 2;RO 2;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.597";GUARÁ;SRIA II QE 38 CJ A LT 97;SRIA II;QE 38;CJ A;LT 97;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.601";GUARÁ;SRIA II QE 30 CJ C LT 47;SRIA II;QE 30;CJ C;LT 47;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.607";GUARÁ;SRIA II QE 32 CJ G LT 42;SRIA II;QE 32;CJ G;LT 42;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.610";GUARÁ;SRIA II QE 24 CJ E LT 4;SRIA II;QE 24;CJ E;LT 4;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.612";GUARÁ;SRIA II QE 32 CJ D LT 4;SRIA II;QE 32;CJ D;LT 4;"201,91";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.615";GUARÁ;SRIA II QE 28 CJ F LT 26;SRIA II;QE 28;CJ F;LT 26;"200";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.621";GUARÁ;SRIA II QE 30 CJ L LT 6;SRIA II;QE 30;CJ L;LT 6;"208,22";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.625";GUARÁ;SRIA II QE 28 CJ H LT 36;SRIA II;QE 28;CJ H;LT 36;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.637";GUARÁ;SRIA II QE 15 CJ N LT 28;SRIA II;QE 15;CJ N;LT 28;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.638";GUARÁ;SRIA II QE 38 CJ R LT 17;SRIA II;QE 38;CJ R;LT 17;"128,78";1006;RO 2;RO 2;RO 2;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.646";GUARÁ;SRIA II QE 26 CJ O LT 22;SRIA II;QE 26;CJ O;LT 22;"200";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.649";GUARÁ;SRIA II QE 28 CJ G LT 27;SRIA II;QE 28;CJ G;LT 27;"200";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.650";GUARÁ;SRIA II QE 32 CJ J LT 9;SRIA II;QE 32;CJ J;LT 9;"207,5";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.654";GUARÁ;SRIA II QE 28 CJ I LT 2;SRIA II;QE 28;CJ I;LT 2;"120";1006;RO 2;RO 2;RO 2;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.657";GUARÁ;SRIA II QE 32 CJ H LT 16;SRIA II;QE 32;CJ H;LT 16;"202,13";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.660";GUARÁ;SRIA II QE 19 CJ H LT 13;SRIA II;QE 19;CJ H;LT 13;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.665";GUARÁ;SRIA II QE 32 CJ C LT 12;SRIA II;QE 32;CJ C;LT 12;"205,67";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.668";GUARÁ;SRIA II QE 24 CJ F LT 6;SRIA II;QE 24;CJ F;LT 6;"120";1006;RO 2;RO 2;RO 2;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.673";GUARÁ;SRIA II QE 30 CJ M LT 1;SRIA II;QE 30;CJ M;LT 1;"208,5";1006;RO 2;RO 2;RO 2;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.675";GUARÁ;SRIA II QE 15 CJ G LT 47;SRIA II;QE 15;CJ G;LT 47;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.677";GUARÁ;SRIA II QE 19 CJ J LT 35;SRIA II;QE 19;CJ J;LT 35;"200";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.678";GUARÁ;SRIA II QE 26 CJ E LT 49;SRIA II;QE 26;CJ E;LT 49;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.679";GUARÁ;SRIA II QE 26 CJ I LT 4;SRIA II;QE 26;CJ I;LT 4;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.689";GUARÁ;SRIA II QE 38 CJ G LT 56;SRIA II;QE 38;CJ G;LT 56;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.692";GUARÁ;SRIA II QE 34 CJ K LT 19;SRIA II;QE 34;CJ K;LT 19;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.693";GUARÁ;SRIA II QE 28 CJ H LT 33;SRIA II;QE 28;CJ H;LT 33;"200";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.694";GUARÁ;SRIA II QE 15 CJ M LT 5;SRIA II;QE 15;CJ M;LT 5;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.695";GUARÁ;SRIA II QE 28 CJ G LT 43;SRIA II;QE 28;CJ G;LT 43;"200";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.703";GUARÁ;SRIA II QE 28 CJ I LT 33;SRIA II;QE 28;CJ I;LT 33;"200";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.708";GUARÁ;SRIA II QE 28 CJ D LT 13;SRIA II;QE 28;CJ D;LT 13;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.709";GUARÁ;SRIA II QE 28 CJ B LT 33;SRIA II;QE 28;CJ B;LT 33;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.716";GUARÁ;SRIA II QE 38 CJ A LT 10;SRIA II;QE 38;CJ A;LT 10;"120";1006;RO 2;RO 2;RO 2;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.718";GUARÁ;SRIA II QE 28 CJ R LT 7;SRIA II;QE 28;CJ R;LT 7;"200";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.729";GUARÁ;SRIA II QE 32 CJ J LT 8;SRIA II;QE 32;CJ J;LT 8;"202,3";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.732";GUARÁ;SRIA II QE 30 CJ M LT 17;SRIA II;QE 30;CJ M;LT 17;"208,5";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.733";GUARÁ;SRIA II QE 19 CJ E LT 39;SRIA II;QE 19;CJ E;LT 39;"200";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.734";GUARÁ;SRIA II QE 30 CJ J LT 5;SRIA II;QE 30;CJ J;LT 5;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.737";GUARÁ;SRIA II QE 32 CJ P LT 1;SRIA II;QE 32;CJ P;LT 1;"209,33";1006;RO 2;RO 2;RO 2;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.740";GUARÁ;SRIA II QE 26 CJ A LT 11;SRIA II;QE 26;CJ A;LT 11;"200";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.741";GUARÁ;SRIA II QE 28 CJ O LT 26;SRIA II;QE 28;CJ O;LT 26;"200";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.757";GUARÁ;SRIA II QE 24 CJ G LT 23;SRIA II;QE 24;CJ G;LT 23;"200";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.758";GUARÁ;SRIA II QE 15 CJ M LT 38;SRIA II;QE 15;CJ M;LT 38;"200";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.770";GUARÁ;SRIA II QE 26 CJ D LT 45;SRIA II;QE 26;CJ D;LT 45;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.779";GUARÁ;SRIA II QE 19 CJ C LT 13;SRIA II;QE 19;CJ C;LT 13;"200";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.780";GUARÁ;SRIA II QE 19 CJ L LT 34;SRIA II;QE 19;CJ L;LT 34;"200";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.783";GUARÁ;SRIA II QE 26 CJ M LT 35;SRIA II;QE 26;CJ M;LT 35;"200";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.795";GUARÁ;SRIA II QE 34 CJ P LT 40;SRIA II;QE 34;CJ P;LT 40;"200";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.796";GUARÁ;SRIA II QE 32 CJ K LT 3;SRIA II;QE 32;CJ K;LT 3;"202,37";1006;RO 2;RO 2;RO 2;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.802";GUARÁ;SRIA II QE 15 CJ F LT 17;SRIA II;QE 15;CJ F;LT 17;"200";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.803";GUARÁ;SRIA II QE 15 CJ I LT 3;SRIA II;QE 15;CJ I;LT 3;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.807";GUARÁ;SRIA II QE 30 CJ G LT 33;SRIA II;QE 30;CJ G;LT 33;"206,87";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.812";GUARÁ;SRIA II QE 30 CJ E LT 8;SRIA II;QE 30;CJ E;LT 8;"202,68";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.814";GUARÁ;SRIA II QE 17 CJ F LT 7;SRIA II;QE 17;CJ F;LT 7;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.815";GUARÁ;SRIA II QE 26 CJ G LT 44;SRIA II;QE 26;CJ G;LT 44;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.824";GUARÁ;SRIA II QE 15 CJ C LT 25;SRIA II;QE 15;CJ C;LT 25;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.845";GUARÁ;SRIA II QE 17 CJ I LT 1;SRIA II;QE 17;CJ I;LT 1;"120";1006;RO 2;RO 2;RO 2;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.849";GUARÁ;SRIA II QE 26 CJ Q LT 48;SRIA II;QE 26;CJ Q;LT 48;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.857";GUARÁ;SRIA II QE 19 CJ D LT 34;SRIA II;QE 19;CJ D;LT 34;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.864";GUARÁ;SRIA II QE 26 CJ M LT 13;SRIA II;QE 26;CJ M;LT 13;"120";1006;RO 2;RO 2;RO 2;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.867";GUARÁ;SRIA II QE 30 CJ K LT 16;SRIA II;QE 30;CJ K;LT 16;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.870";GUARÁ;SRIA II QE 19 CJ B LT 24;SRIA II;QE 19;CJ B;LT 24;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.871";GUARÁ;SRIA II QE 28 CJ I LT 9;SRIA II;QE 28;CJ I;LT 9;"200";1006;RO 2;RO 2;RO 2;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.875";GUARÁ;SRIA II QE 34 CJ B LT 2;SRIA II;QE 34;CJ B;LT 2;"120";1006;RO 2;RO 2;RO 2;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.878";GUARÁ;SRIA II QE 24 CJ H LT 40;SRIA II;QE 24;CJ H;LT 40;"200";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.881";GUARÁ;SRIA II QE 28 CJ L LT 37;SRIA II;QE 28;CJ L;LT 37;"200";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.883";GUARÁ;SRIA II QE 15 CJ I LT 42;SRIA II;QE 15;CJ I;LT 42;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.894";GUARÁ;SRIA II QE 32 CJ R LT 4;SRIA II;QE 32;CJ R;LT 4;"203,1";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.895";GUARÁ;SRIA II QE 28 CJ Q LT 37;SRIA II;QE 28;CJ Q;LT 37;"200";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.900";GUARÁ;SRIA II QE 38 CJ J LT 65;SRIA II;QE 38;CJ J;LT 65;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.901";GUARÁ;SRIA II QE 17 CJ K LT 22;SRIA II;QE 17;CJ K;LT 22;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"219.910";GUARÁ;SRIA II QE 17 CJ G LT 27;SRIA II;QE 17;CJ G;LT 27;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"220.168";GUARÁ;SRIA II QE 17 CJ K LT 41;SRIA II;QE 17;CJ K;LT 41;"200";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"220.185";GUARÁ;SRIA II QE 34 CJ Q LT 37;SRIA II;QE 34;CJ Q;LT 37;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"220.416";GUARÁ;SRIA II QE 38 CJ C LT 25;SRIA II;QE 38;CJ C;LT 25;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"220.439";GUARÁ;SRIA II QE 32 CJ K LT 26;SRIA II;QE 32;CJ K;LT 26;"120";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"220.556";GUARÁ;SRIA II QE 32 CJ O LT 18;SRIA II;QE 32;CJ O;LT 18;"208,95";1005;RO 1;RO 1;RO 1;"0";"500";a≤500;"2,4";"2,4";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
